scan,element,sampleID,intenstiy,time,samplerun
8,75As,Smp_191209_18a,76.6669017784988,5.26339,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_18b,60.0001440003456,5.26322,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_19,103.33376044620987,5.26333,2020_09_01_KRH_AsTotal_2.csv
8,75As,blank_2,56.66679511140226,5.26343,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_20,66.66684444491852,5.26326,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_21,70.0001960005488,5.26346,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_22,50.0001000002,5.26329,2020_09_01_KRH_AsTotal_2.csv
8,75As,blank_3,60.0001440003456,5.26335,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_23,73.33354844507545,5.26324,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_24,96.66704044588973,5.26338,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_25,66.66684444491852,5.26337,2020_09_01_KRH_AsTotal_2.csv
8,75As,blank_4,90.0003240011664,5.26327,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_26,96.66704044588973,5.26337,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_27,70.0001960005488,5.26347,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_28,80.0002560008192,5.26321,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_29,86.66696711215266,5.26345,2020_09_01_KRH_AsTotal_2.csv
8,75As,blank_5,106.6671217797196,5.26329,2020_09_01_KRH_AsTotal_2.csv
8,75As,X29,NA,NA,2020_09_01_KRH_AsTotal_2.csv
9,75As,blank,93.33368177907866,5.8836,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_13,86.66696711215266,5.88353,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_14,60.0001440003456,5.8836,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_15,90.0003240011664,5.88346,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_16,80.0002560008192,5.88344,2020_09_01_KRH_AsTotal_2.csv
9,75As,blank_1,73.33354844507545,5.88333,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_17,80.0002560008192,5.88357,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_18a,90.0003240011664,5.88359,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_18b,90.0003240011664,5.88341,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_19,86.66696711215266,5.88349,2020_09_01_KRH_AsTotal_2.csv
9,75As,blank_2,60.0001440003456,5.88358,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_20,83.33361111203705,5.88347,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_21,80.0002560008192,5.88371,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_22,63.33349377818424,5.88343,2020_09_01_KRH_AsTotal_2.csv
9,75As,blank_3,73.33354844507545,5.88349,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_23,60.0001440003456,5.88341,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_24,63.33349377818424,5.88356,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_25,90.0003240011664,5.88352,2020_09_01_KRH_AsTotal_2.csv
9,75As,blank_4,63.33349377818424,5.88346,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_26,50.0001000002,5.88354,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_27,66.66684444491852,5.88373,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_28,70.0001960005488,5.88345,2020_09_01_KRH_AsTotal_2.csv
9,75As,Smp_191209_29,83.33361111203705,5.88361,2020_09_01_KRH_AsTotal_2.csv
9,75As,blank_5,80.0002560008192,5.88347,2020_09_01_KRH_AsTotal_2.csv
